,title,time
851,"SK텔레콤, 캐럴 이즈 백 시즌2 진행",2020-12-21 13:21:06
852,"SK텔레콤·삼성전자·카카오 ""K-AI 의기투합, 팬데믹 극복""",2020-12-22 14:57:05
853,"SK텔레콤, 점프AR에 크리스마스 콘텐츠 추가",2020-12-23 10:24:05
854,"SK텔레콤-AWS, 5G 에지 클라우드 출시",2020-12-24 08:48:24
855,"SK텔레콤, 2020년 5G·LTE 다운로드 속도 가장 빨랐다",2020-12-30 11:00:35
856,박정호 SK텔레콤 CEO “AI로 사업 혁신…경영 고도화와 상생”,2021-01-04 22:55:00
857,[시그널] '올해 첫 발행' SK텔레콤·GS 회사채에 兆단위 뭉칫돈,2021-01-07 21:48:49
858,"SK텔레콤 T1, 2021 시즌 공식 유니폼 공개",2021-01-11 16:32:07
859,"과기정통부, SK텔레콤 언택트 요금제 수리",2021-01-13 12:00:49
860,"SK텔레콤, 갤럭시S21 예약판매 실시",2021-01-15 10:36:43
861,"'V컬러링' 서비스, SK텔레콤-KT 연동된다",2021-01-18 09:58:08
862,"SK텔레콤, 갤럭시S21 국내 첫 무인 개통",2021-01-22 09:14:05
863,"SK텔레콤, 도심항공모빌리티(UAM) 드림팀 결성",2021-01-28 10:35:23
864,"SK텔레콤, 오는 2일부터 오큘러스 퀘스트2 공식 판매",2021-02-01 08:24:09
865,"SK텔레콤, 지난해 영업익 1조3493억 원…전년比 21.8%↑",2021-02-03 11:55:14
866,"SK텔레콤 ""티맵모빌리티 오는 4월 우버와 택시 서비스 출시""",2021-02-03 18:17:56
867,"SK텔레콤으로 번진 성과급 논란… 노조, 강경 투쟁 예고",2021-02-05 10:27:12
868,"SK텔레콤, 설 앞두고 협력사에 350억 대금 조기 지급",2021-02-08 09:37:26
869,SK텔레콤 성과급 갈등 노사 합의...제도 개선해 내년부터 적용,2021-02-09 10:56:44
870,"SK텔레콤, 설연휴 가상증강현실(VR·AR) 서비스 '풍성'",2021-02-10 10:14:56
871,"SK텔레콤, AI 품은 이어셋 '누구 버즈' 선보여",2021-02-15 15:05:34
872,"SK텔레콤, SC제일은행에 마이데이터 클라우드 구축",2021-02-16 13:51:06
873,"SK텔레콤-ADT캡스-이노뎁, AI기반 지능형 영상분석 솔루션 사업화 협약 체결",2021-02-17 15:01:07
874,"공정위, 'SK텔레콤의 SK브로드밴드 부당지원' 과징금 64억",2021-02-24 12:00:02
875,"SK텔레콤-순천향대, 아바타로 참석하는 메타버스 입학식 개최",2021-03-02 10:00:00
876,"SK텔레콤, V스튜디오 개관",2021-03-03 08:56:33
877,"SK텔레콤, 부모님 24시간 케어 '누구 오팔 안심' 출시",2021-03-04 08:32:01
878,"SK텔레콤, 통신기술로 온실가스 연 1만톤 감축…환경부 인증",2021-03-09 10:01:00
879,"과기정통부, 신규 공인전자문서 중계자로 SK텔레콤 지정",2021-03-10 12:00:47
880,SK텔레콤 고객도 데이터 무료로 ‘T맵’ 못 쓴다,2021-03-12 10:28:31
881,"[단독][fn마켓워치] SK텔레콤, 이베이코리아 인수전 다크호스로",2021-03-15 09:32:28
882,"SK텔레콤, 5G 서비스 해외와 연동 가능한 통신 환경 구축",2021-03-16 08:37:04
883,"SK텔레콤-브리지 얼라이언스, 5G 컴퓨팅서비스 연동환경 구축",2021-03-17 03:03:55
884,"중진공-SK텔레콤-KASAD, 中企 데이터활용·스마트공장 활성화 협력",2021-03-19 15:12:27
885,"공정위, SK텔레콤 제재절차 착수…멜론 운영사 부당지원 혐의",2021-03-23 10:25:12
886,SK텔레콤-서울경찰청 보이스피싱 예방·근절 위한 협약 체결,2021-03-24 13:40:15
887,"SK텔레콤, 제주에 통신데이터 통한 안부 살핌 서비스",2021-03-25 15:07:13
888,"SK證 ""SK텔레콤, 지배구조 개편 임박""",2021-03-29 08:44:09
889,[포토] SK텔레콤- SK매직 협업,2021-03-31 10:08:24
890,"SK텔레콤, 동양과 스마트 팩토리 사업 제휴",2021-04-01 10:52:30
891,"SK텔레콤 투자 나녹스, 디지털 엑스레이 기술 美FDA 승인",2021-04-05 10:56:24
892,"SK텔레콤, 전 그룹사 대상 헌혈캠페인 진행 ""ESG 경영 확대""",2021-04-06 11:06:11
893,SK텔레콤 '정기공채' 없앤다…수시채용 연 3회 이상 확대,2021-04-07 11:15:35
894,"SK텔레콤, AI로 코로나 백신 접종 돕는다",2021-04-08 09:35:13
895,"SK텔레콤, 15일 MEC 웨비나 개최",2021-04-09 08:48:29
896,SK텔레콤 '점프AR 서비스' 북미 앱마켓 시장 진출,2021-04-12 10:47:08
897,[단독] SK텔레콤 두 회사로 나눈다… 이번주 지배구조 개편 설명회,2021-04-13 05:00:23
898,'인적분할' SK텔레콤 살까 말까,2021-04-15 06:01:46
899,SK텔레콤 '대학 개발자 멘토링으로 AI 인재 키운다',2021-04-18 09:01:32
900,"[WIS 2021] SK텔레콤, AI와 메타버스의 미래를 제시",2021-04-21 12:53:46
901,"SK텔레콤-LS일렉트릭, 스마트팩토리 사업 추진 맞손",2021-04-22 11:05:47
902,SK텔레콤 '퀀텀 키퍼' 시즌2 진행,2021-04-23 14:04:01
903,"SK텔레콤, ICT 체험관 '티움' 온택트 투어 제공",2021-04-26 12:28:02
904,SK텔레콤 'K팝 메타버스 프로젝트' 추진,2021-04-29 10:20:07
905,"SK텔레콤, 가톨릭중앙의료원과 의료 AI 솔루션 개발 협약 체결",2021-04-30 08:26:13
906,"SK텔레콤, 자사주 2조 6000억원 전격 소각…삼성전자 이어 최대금액",2021-05-04 09:08:01
907,"[STOCK] SK텔레콤, '자사주 소각' 주주가치 제고 최우선 선택… 목표가↑",2021-05-06 08:02:17
908,"SK텔레콤, 기업가치 상승 이벤트 계속…목표가↑ -NH",2021-05-07 08:00:01
909,SK텔레콤 국립중앙극장과 5G 콘텐츠 확보나서,2021-05-10 15:03:02
910,"SK텔레콤 '깜짝 실적'…1Q 영업익 3888억, 전년比 29%↑ [종합]",2021-05-11 11:29:02
911,5G 끌고 新사업이 밀었다…SK텔레콤·KT '깜짝 실적',2021-05-11 18:29:01
912,"SK텔레콤, 7대 AI 추구가치 제정...AI 회사로 혁신 가속화",2021-05-13 14:09:04
913,"SK텔레콤, 자사주 869만주 소각 완료 ""주주가치 제고""",2021-05-14 09:46:07
914,"SK텔레콤, 기업 전용 5G 서비스 'P-5GX' 출시",2021-05-17 09:59:02
915,SK텔레콤 'T라이브 캐스터' 구독 서비스로 출시,2021-05-20 10:13:02
916,"SK텔레콤, T맵 통해 '사고포착알리미' 제공…""고지까지 3분""",2021-05-24 09:20:22
917,"SK텔레콤, 한국 우수콜센터 선정…""고객 서비스 강화 노력""",2021-05-25 13:52:07
918,"SK텔레콤, 이사회서 대표이사 뽑는다",2021-05-28 04:10:03
919,"SK텔레콤, 아이패드 최초 5G 적용 모델 출시",2021-05-31 08:47:12
